elo_band,time_bin,avg_accuracy,n_moves
<1400,2,92.08245746863567,61293576
<1400,3,91.42186612905537,39887546
<1400,4,90.98635329366542,28701564
<1400,5,90.68718803449862,22193069
<1400,6,90.42031556770658,17905615
<1400,7,90.16690134981806,14709471
<1400,8,89.93731499145161,12299790
<1400,9,89.73672807707416,10339728
<1400,10,89.54992459097245,8812344
<1400,11,89.39508878104695,7529990
<1400,12,89.24080010786336,6508191
<1400,13,89.10263294925109,5638667
<1400,14,88.97038989882901,4933791
<1400,15,88.8614951660201,4319466
<1400,16,88.74354456927789,3816105
<1400,17,88.68053458061206,3372608
<1400,18,88.58308838402105,2999548
<1400,19,88.49861265402029,2668193
<1400,20,88.41069287051828,2388725
<1400,21,88.34667732544436,2139906
<1400,22,88.26025623457406,1929416
<1400,23,88.18472294654046,1736791
<1400,24,88.10254460621468,1574455
<1400,25,88.0509943606556,1423184
<1400,26,88.01383138156928,1294978
<1400,27,87.94617730441526,1174949
<1400,28,87.9680276725947,1072163
<1400,29,87.83282129943888,976532
<1400,30,87.81054489994446,894713
<1400,31,87.81856419661588,817356
<1400,32,87.72454293044862,752503
<1400,33,87.71439752488982,689450
<1400,34,87.65057844487032,635189
<1400,35,87.59800224477182,584354
<1400,36,87.61688152282393,540186
<1400,37,87.51905295224232,496877
<1400,38,87.47053282316847,459826
<1400,39,87.51284469384373,425766
<1400,40,87.46868009636377,395367
<1400,41,87.44598436955269,366313
<1400,42,87.42025353456377,340929
<1400,43,87.45245624539837,315987
<1400,44,87.37289636668363,295049
<1400,45,87.34991304940552,274543
<1400,46,87.33537655906679,256062
<1400,47,87.32693542168036,238647
<1400,48,87.30518660973672,223593
<1400,49,87.2951478690584,207703
<1400,50,87.30844742808844,195744
<1400,51,87.3245412274061,182626
<1400,52,87.26087885897886,170937
<1400,53,87.1194756712124,160425
<1400,54,87.12486719605336,151378
<1400,55,87.20253655516035,141611
<1400,56,87.21728997490756,133548
<1400,57,87.21657494214486,125378
<1400,58,87.13644419626809,117844
<1400,59,87.04167755149861,111246
<1400,60,87.22163493998639,104626
