year;elo_band;time_bin;game_stage;avg_accuracy;n_moves
2019;beginner;32;middle;8,79079E+15;451955
2019;beginner;33;beginning;8,69676E+15;282922
2019;beginner;33;end;8,92444E+14;172363
2019;beginner;33;middle;8,78932E+15;416694
2019;beginner;34;beginning;8,69305E+15;261881
2019;beginner;34;end;8,92541E+15;158759
2019;beginner;34;middle;8,79322E+15;386296
2019;beginner;35;beginning;8,68303E+15;241516
2019;beginner;35;end;8,91768E+15;145530
2019;beginner;35;middle;8,78438E+14;355890
2019;beginner;36;beginning;8,69596E+15;223410
2019;beginner;36;end;8,92558E+15;135130
2019;beginner;36;middle;8,78052E+15;330291
2019;beginner;37;beginning;8,68808E+14;205702
2019;beginner;37;end;8,91308E+15;125519
2019;beginner;37;middle;8,77268E+15;306200
2019;beginner;38;beginning;8,68194E+15;191622
2019;beginner;38;end;8,91268E+15;116076
2019;beginner;38;middle;8,76719E+15;285000
2019;beginner;39;beginning;8,6793E+14;176209
2019;beginner;39;end;8,9222E+15;106884
2019;beginner;39;middle;8,76743E+15;263146
2019;beginner;40;beginning;8,68287E+15;163684
2019;beginner;40;end;8,90504E+15;99558
2019;beginner;40;middle;8,76181E+15;245568
2019;beginner;41;beginning;8,6679E+15;151099
2019;beginner;41;end;8,89948E+15;92747
2019;beginner;41;middle;8,76528E+15;228271
2019;beginner;42;beginning;8,66894E+15;141341
2019;beginner;42;end;8,89593E+15;85926
2019;beginner;42;middle;8,76706E+15;212929
2019;beginner;43;beginning;8,66293E+15;130697
2019;beginner;43;end;8,88476E+15;80000
2019;beginner;43;middle;8,76102E+15;198152
2019;beginner;44;beginning;8,65899E+15;122491
2019;beginner;44;end;8,88906E+15;74663
2019;beginner;44;middle;8,74926E+15;185565
2019;beginner;45;beginning;8,66754E+15;114480
2019;beginner;45;end;8,88646E+14;69686
2019;beginner;45;middle;8,75271E+15;173047
2019;beginner;46;beginning;8,65649E+15;106177
2019;beginner;46;end;8,88489E+15;65436
2019;beginner;46;middle;8,74567E+15;161825
2019;beginner;47;beginning;8,65721E+15;98875
2019;beginner;47;end;8,87528E+15;60865
2019;beginner;47;middle;8,74869E+14;150108
2019;beginner;48;beginning;8,66468E+15;93163
2019;beginner;48;end;8,86379E+14;57161
2019;beginner;48;middle;8,75544E+15;142239
2019;beginner;49;beginning;8,6517E+15;86821
2019;beginner;49;end;8,88978E+15;53131
2019;beginner;49;middle;8,74591E+15;132926
2019;beginner;50;beginning;8,64823E+15;81604
2019;beginner;50;end;8,8692E+14;50141
2019;beginner;50;middle;8,74376E+15;125002
2019;beginner;51;beginning;8,66091E+15;76511
2019;beginner;51;end;8,91344E+15;47130
2019;beginner;51;middle;8,74997E+15;116725
2019;beginner;52;beginning;8,64145E+15;71594
2019;beginner;52;end;8,88421E+15;44175
2019;beginner;52;middle;8,74773E+15;110270
2019;beginner;53;beginning;8,64001E+15;66753
2019;beginner;53;end;8,86715E+15;41703
2019;beginner;53;middle;8,7389E+15;103456
2019;beginner;54;beginning;8,64781E+15;62962
2019;beginner;54;end;8,89258E+15;39359
2019;beginner;54;middle;8,746E+15;97588
2019;beginner;55;beginning;8,6513E+15;58831
2019;beginner;55;end;8,89043E+15;36971
2019;beginner;55;middle;8,74427E+15;91697
2019;beginner;56;beginning;8,62952E+15;55916
2019;beginner;56;end;8,85206E+15;35131
2019;beginner;56;middle;8,73588E+14;86406
2019;beginner;57;beginning;8,64258E+15;52285
2019;beginner;57;end;8,87213E+15;32721
2019;beginner;57;middle;8,72599E+15;81336
2019;beginner;58;beginning;8,61758E+15;49978
2019;beginner;58;end;8,87018E+15;30504
2019;beginner;58;middle;8,71849E+15;77343
2019;beginner;59;beginning;8,64333E+15;46645
2019;beginner;59;end;8,87032E+15;29193
2019;beginner;59;middle;8,7393E+15;72461
2019;beginner;60;beginning;8,63913E+15;44387
2019;beginner;60;end;8,88453E+15;27727
2019;beginner;60;middle;8,72805E+15;68652
2019;expert;0;beginning;9,50336E+14;8872424
2019;expert;0;end;9,49689E+15;9334353
2019;expert;0;middle;9,46026E+14;5051713
2019;expert;1;beginning;9,48975E+14;14499069
2019;expert;1;end;9,46026E+15;11830451
2019;expert;1;middle;9,37872E+15;9440206
2019;expert;2;beginning;9,43537E+13;8397937
2019;expert;2;end;9,40653E+15;6901975
2019;expert;2;middle;9,33716E+14;7776437
2019;expert;3;beginning;9,39485E+15;4139289
2019;expert;3;end;9,36262E+15;3559963
2019;expert;3;middle;9,29924E+15;4661693
2019;expert;4;beginning;9,37872E+14;2683884
2019;expert;4;end;9,34419E+15;2331985
2019;expert;4;middle;9,28397E+15;3349541
2019;expert;5;beginning;9,36115E+15;1923582
2019;expert;5;end;9,32211E+15;1670999
2019;expert;5;middle;9,26822E+15;2577712
2019;expert;6;beginning;9,33869E+15;1452072
2019;expert;6;end;9,2967E+14;1257431
2019;expert;6;middle;9,24496E+14;2059877
2019;expert;7;beginning;9,32E+15;1132956
2019;expert;7;end;9,27849E+15;971609
2019;expert;7;middle;9,22435E+15;1673114
2019;expert;8;beginning;9,30315E+15;907471
2019;expert;8;end;9,26131E+14;771742
2019;expert;8;middle;9,20549E+15;1385756
2019;expert;9;beginning;9,28694E+15;740179
2019;expert;9;end;9,24687E+14;620232
2019;expert;9;middle;9,18792E+14;1152091
2019;expert;10;beginning;9,27558E+15;613672
2019;expert;10;end;9,2301E+15;510869
2019;expert;10;middle;9,17608E+15;978541
2019;expert;11;beginning;9,26366E+15;513815
2019;expert;11;end;9,2164E+15;423624
2019;expert;11;middle;9,1616E+15;832803
2019;expert;12;beginning;9,24873E+15;436111
2019;expert;12;end;9,20719E+15;358095
2019;expert;12;middle;9,1511E+15;717735
2019;expert;13;beginning;9,24364E+15;375014
2019;expert;13;end;9,19523E+15;303907
2019;expert;13;middle;9,14077E+15;619218
2019;expert;14;beginning;9,2346E+15;324283
2019;expert;14;end;9,17978E+15;260786
2019;expert;14;middle;9,13016E+15;541498
2019;expert;15;beginning;9,22707E+15;281495
2019;expert;15;end;9,1833E+15;225884
2019;expert;15;middle;9,12221E+15;473719
2019;expert;16;beginning;9,22655E+15;247730
2019;expert;16;end;9,16948E+15;196850
2019;expert;16;middle;9,11887E+15;421709
2019;expert;17;beginning;9,21712E+15;218793
2019;expert;17;end;9,16813E+15;172295
2019;expert;17;middle;9,11217E+15;372823
2019;expert;18;beginning;9,21814E+15;194563
2019;expert;18;end;9,16068E+14;152247
2019;expert;18;middle;9,10692E+15;334855
2019;expert;19;beginning;9,2067E+15;173958
2019;expert;19;end;9,1474E+15;136127
2019;expert;19;middle;9,10176E+15;297752
2019;expert;20;beginning;9,19943E+13;156322
2019;expert;20;end;9,15124E+15;121052
2019;expert;20;middle;9,09106E+15;269271
2019;expert;21;beginning;9,20494E+15;140402
2019;expert;21;end;9,15185E+15;108578
2019;expert;21;middle;9,08891E+15;243025
2019;expert;22;beginning;9,19282E+15;127778
2019;expert;22;end;9,14285E+15;97466
2019;expert;22;middle;9,08329E+15;219816
2019;expert;23;beginning;9,19788E+15;115584
2019;expert;23;end;9,13926E+15;88046
2019;expert;23;middle;9,08387E+15;200086
2019;expert;24;beginning;9,19673E+15;105856
2019;expert;24;end;9,14093E+15;80367
2019;expert;24;middle;9,08496E+14;182686
2019;expert;25;beginning;9,18513E+15;96405
2019;expert;25;end;9,13478E+14;72733
2019;expert;25;middle;9,07298E+15;166894
2019;expert;26;beginning;9,18776E+15;88745
2019;expert;26;end;9,13434E+15;66704
2019;expert;26;middle;9,07971E+15;153369
2019;expert;27;beginning;9,18546E+14;81438
2019;expert;27;end;9,13144E+15;61320
2019;expert;27;middle;9,06595E+14;140733
2019;expert;28;beginning;9,18327E+15;75158
2019;expert;28;end;9,12182E+14;55902
2019;expert;28;middle;9,0742E+15;130620
2019;expert;29;beginning;9,1861E+15;68829
2019;expert;29;end;9,13111E+15;51421
2019;expert;29;middle;9,06861E+15;120813
2019;expert;30;beginning;9,18929E+15;64711
2019;expert;30;end;9,12907E+15;47488
2019;expert;30;middle;9,06599E+15;111272
2019;expert;31;beginning;9,1885E+15;59270
2019;expert;31;end;9,127E+15;43841
2019;expert;31;middle;9,0707E+15;103914
2019;expert;32;beginning;9,18529E+14;55457
2019;expert;32;end;9,13345E+15;40824
2019;expert;32;middle;9,07079E+15;96761
2019;expert;33;beginning;9,16902E+15;51217
2019;expert;33;end;9,11489E+15;37844
2019;expert;33;middle;9,07741E+15;88936
2019;expert;34;beginning;9,18442E+15;48053
2019;expert;34;end;9,13482E+15;35334
2019;expert;34;middle;9,06827E+15;83430
2019;expert;35;beginning;9,17268E+15;44887
2019;expert;35;end;9,1253E+15;32825
2019;expert;35;middle;9,06765E+15;77194
2019;expert;36;beginning;9,17371E+15;42147
2019;expert;36;end;9,14259E+15;30736
2019;expert;36;middle;9,05656E+15;72669
2019;expert;37;beginning;9,17951E+15;39489
2019;expert;37;end;9,12186E+15;28380
2019;expert;37;middle;9,06396E+15;68051
2019;expert;38;beginning;9,17544E+15;36944
2019;expert;38;end;9,10581E+15;26429
2019;expert;38;middle;9,06677E+15;63889
2019;expert;39;beginning;9,17807E+14;34575
2019;expert;39;end;9,092E+15;24786
2019;expert;39;middle;9,06025E+15;60323
2019;expert;40;beginning;9,18504E+15;32897
2019;expert;40;end;9,09953E+15;23556
2019;expert;40;middle;9,05567E+15;56606
2019;expert;41;beginning;9,19098E+15;31097
2019;expert;41;end;9,12132E+15;22045
2019;expert;41;middle;9,05913E+15;52833
2019;expert;42;beginning;9,18666E+15;29363
2019;expert;42;end;9,12764E+15;20820
2019;expert;42;middle;9,0501E+15;50071
2019;expert;43;beginning;9,16985E+14;27493
2019;expert;43;end;9,13499E+15;19420
2019;expert;43;middle;9,05562E+15;47156
2019;expert;44;beginning;9,16981E+15;26076
2019;expert;44;end;9,11372E+15;18241
2019;expert;44;middle;9,05798E+15;44670
2019;expert;45;beginning;9,17396E+13;24693
2019;expert;45;end;9,10897E+15;17557
2019;expert;45;middle;9,04688E+15;42005
2019;expert;46;beginning;9,18059E+14;23347
2019;expert;46;end;9,122E+15;16445
2019;expert;46;middle;9,06092E+14;40119
2019;expert;47;beginning;9,17434E+15;22148
2019;expert;47;end;9,13556E+15;15492
2019;expert;47;middle;9,06914E+15;37933
2019;expert;48;beginning;9,18137E+15;20962
2019;expert;48;end;9,1333E+15;14780
2019;expert;48;middle;9,05544E+15;36071
2019;expert;49;beginning;9,17432E+15;20260
2019;expert;49;end;9,12378E+15;14061
2019;expert;49;middle;9,05721E+15;34130
2019;expert;50;beginning;9,16963E+14;18971
2019;expert;50;end;9,12314E+15;13194
2019;expert;50;middle;9,05354E+15;32584
2019;expert;51;beginning;9,18198E+15;17939
2019;expert;51;end;9,10367E+15;12506
2019;expert;51;middle;9,06237E+15;30959
2019;expert;52;beginning;9,17966E+15;17099
2019;expert;52;end;9,07686E+15;12005
2019;expert;52;middle;9,05293E+15;29498
2019;expert;53;beginning;9,19157E+15;16488
2019;expert;53;end;9,08864E+14;11319
2019;expert;53;middle;9,04903E+15;27955
2019;expert;54;beginning;9,18216E+15;15796
2019;expert;54;end;9,10324E+15;10675
2019;expert;54;middle;9,07082E+15;26691
2019;expert;55;beginning;9,18524E+15;15195
2019;expert;55;end;9,08233E+14;10309
2019;expert;55;middle;9,05639E+15;25519
2019;expert;56;beginning;9,19419E+15;14307
2019;expert;56;end;9,14114E+15;9986
2019;expert;56;middle;9,06882E+15;24369
2019;expert;57;beginning;9,16178E+15;13981
2019;expert;57;end;9,13826E+15;9497
2019;expert;57;middle;9,05648E+15;23259
2019;expert;58;beginning;9,1835E+15;13375
2019;expert;58;end;9,11159E+15;8971
2019;expert;58;middle;9,06659E+15;22068
2019;expert;59;beginning;9,16239E+15;12754
2019;expert;59;end;9,10587E+15;8490
2019;expert;59;middle;9,03994E+15;21310
2019;expert;60;beginning;9,1834E+15;12110
2019;expert;60;end;9,11338E+15;8327
2019;expert;60;middle;9,06447E+15;20245
2019;intermediate;0;beginning;9,38496E+15;35823422
2019;intermediate;0;end;9,39313E+15;26565856
2019;intermediate;0;middle;9,3684E+15;21045514
2019;intermediate;1;beginning;9,37376E+15;61712749
2019;intermediate;1;end;9,39941E+15;43032195
2019;intermediate;1;middle;9,31761E+15;41849287
2019;intermediate;2;beginning;9,32126E+15;46228775
2019;intermediate;2;end;9,37573E+15;35061858
2019;intermediate;2;middle;9,27749E+13;42408255
2019;intermediate;3;beginning;9,26246E+15;25442482
2019;intermediate;3;end;9,33079E+15;20194230
2019;intermediate;3;middle;9,22184E+15;27193051
2019;intermediate;4;beginning;9,22816E+15;16910115
2019;intermediate;4;end;9,30508E+15;13763677
2019;intermediate;4;middle;9,19233E+15;19781130
2019;intermediate;5;beginning;9,20417E+15;12638320
2019;intermediate;5;end;9,28065E+15;10304531
2019;intermediate;5;middle;9,1694E+14;15679951
2019;intermediate;6;beginning;9,17892E+15;9954910
2019;intermediate;6;end;9,25812E+15;8133200
2019;intermediate;6;middle;9,14752E+15;13041599
2019;intermediate;7;beginning;9,15758E+15;8084050
2019;intermediate;7;end;9,23609E+14;6553512
2019;intermediate;7;middle;9,12834E+15;11002321
2019;intermediate;8;beginning;9,13819E+15;6695620
2019;intermediate;8;end;9,21829E+15;5403222
2019;intermediate;8;middle;9,11135E+15;9436738
2019;intermediate;9;beginning;9,12211E+14;5617601
2019;intermediate;9;end;9,20103E+15;4494986
2019;intermediate;9;middle;9,09362E+15;8128671
2019;intermediate;10;beginning;9,10521E+15;4780281
2019;intermediate;10;end;9,18544E+15;3803054
2019;intermediate;10;middle;9,07947E+15;7089038
2019;intermediate;11;beginning;9,09282E+15;4097354
2019;intermediate;11;end;9,17163E+15;3230470
2019;intermediate;11;middle;9,0655E+15;6182761
2019;intermediate;12;beginning;9,07899E+15;3553587
2019;intermediate;12;end;9,15715E+14;2787375
2019;intermediate;12;middle;9,05554E+14;5462094
2019;intermediate;13;beginning;9,06854E+15;3095686
2019;intermediate;13;end;9,14639E+15;2410781
2019;intermediate;13;middle;9,04215E+14;4817759
2019;intermediate;14;beginning;9,05943E+15;2723087
2019;intermediate;14;end;9,13712E+15;2112919
2019;intermediate;14;middle;9,03439E+15;4293096
2019;intermediate;15;beginning;9,0484E+15;2403936
2019;intermediate;15;end;9,12626E+15;1851760
2019;intermediate;15;middle;9,02589E+15;3822243
2019;intermediate;16;beginning;9,03901E+15;2132634
2019;intermediate;16;end;9,11627E+15;1640861
2019;intermediate;16;middle;9,01414E+15;3434251
2019;intermediate;17;beginning;9,03288E+15;1903963
2019;intermediate;17;end;9,10668E+15;1457023
2019;intermediate;17;middle;9,00712E+15;3080242
2019;intermediate;18;beginning;9,0237E+15;1708215
2019;intermediate;18;end;9,09608E+15;1302565
2019;intermediate;18;middle;8,99856E+15;2793833
2019;intermediate;19;beginning;9,01954E+15;1534510
2019;intermediate;19;end;9,09114E+15;1165323
2019;intermediate;19;middle;8,99263E+15;2524193
2019;intermediate;20;beginning;9,00959E+15;1391856
2019;intermediate;20;end;9,08715E+15;1053671
2019;intermediate;20;middle;8,98841E+15;2300461
2019;intermediate;21;beginning;9,00775E+14;1258146
2019;intermediate;21;end;9,07807E+15;950821
2019;intermediate;21;middle;8,98232E+15;2090070
2019;intermediate;22;beginning;8,99931E+15;1147120
2019;intermediate;22;end;9,0751E+15;866477
2019;intermediate;22;middle;8,97593E+14;1920467
2019;intermediate;23;beginning;8,99736E+15;1044939
2019;intermediate;23;end;9,06675E+15;786671
2019;intermediate;23;middle;8,97004E+15;1758176
2019;intermediate;24;beginning;8,9893E+14;958457
2019;intermediate;24;end;9,06244E+15;719229
2019;intermediate;24;middle;8,96684E+15;1618394
2019;intermediate;25;beginning;8,98761E+15;877060
2019;intermediate;25;end;9,05158E+15;656069
2019;intermediate;25;middle;8,96234E+15;1484863
2019;intermediate;26;beginning;8,98515E+15;806900
2019;intermediate;26;end;9,05021E+15;603056
2019;intermediate;26;middle;8,95862E+15;1375260
2019;intermediate;27;beginning;8,98287E+15;742783
2019;intermediate;27;end;9,04399E+14;554189
2019;intermediate;27;middle;8,95455E+15;1268509
2019;intermediate;28;beginning;8,97692E+15;687842
2019;intermediate;28;end;9,03947E+15;510720
2019;intermediate;28;middle;8,94569E+15;1175908
2019;intermediate;29;beginning;8,97205E+14;633365
2019;intermediate;29;end;9,03915E+15;470667
2019;intermediate;29;middle;8,94827E+15;1087699
2019;intermediate;30;beginning;8,96845E+15;590758
2019;intermediate;30;end;9,03802E+15;436793
2019;intermediate;30;middle;8,94527E+14;1014204
2019;intermediate;31;beginning;8,96477E+15;545947
2019;intermediate;31;end;9,02904E+15;404652
2019;intermediate;31;middle;8,94317E+14;940103
2019;intermediate;32;beginning;8,96457E+15;507653
2019;intermediate;32;end;9,03135E+15;376139
2019;intermediate;32;middle;8,93358E+15;880529
2019;intermediate;33;beginning;8,95955E+15;473984
2019;intermediate;33;end;9,02238E+15;348621
2019;intermediate;33;middle;8,93194E+15;817118
2019;intermediate;34;beginning;8,95861E+15;442141
2019;intermediate;34;end;9,02363E+15;327243
2019;intermediate;34;middle;8,93387E+15;764783
2019;intermediate;35;beginning;8,95502E+15;410555
2019;intermediate;35;end;9,01687E+15;302971
2019;intermediate;35;middle;8,92871E+15;714909
2019;intermediate;36;beginning;8,95462E+14;386693
2019;intermediate;36;end;9,01786E+15;283157
2019;intermediate;36;middle;8,92676E+13;670747
2019;intermediate;37;beginning;8,94981E+15;359797
2019;intermediate;37;end;9,01407E+15;265279
2019;intermediate;37;middle;8,91929E+15;628759
2019;intermediate;38;beginning;8,95697E+14;340024
2019;intermediate;38;end;9,01488E+15;250693
2019;intermediate;38;middle;8,92313E+15;593159
2019;intermediate;39;beginning;8,95043E+15;316656
2019;intermediate;39;end;9,01101E+15;233781
2019;intermediate;39;middle;8,92055E+15;556109
2019;intermediate;40;beginning;8,94478E+15;298816
2019;intermediate;40;end;9,01082E+15;218787
2019;intermediate;40;middle;8,92102E+15;525285
2019;intermediate;41;beginning;8,95326E+15;280242
2019;intermediate;41;end;9,00417E+15;206071
2019;intermediate;41;middle;8,91922E+15;492017
2019;intermediate;42;beginning;8,9386E+15;265790
2019;intermediate;42;end;8,99746E+15;193598
2019;intermediate;42;middle;8,91313E+15;466008
2019;intermediate;43;beginning;8,94248E+15;248968
2019;intermediate;43;end;8,99776E+15;182419
2019;intermediate;43;middle;8,91136E+15;437237
2019;intermediate;44;beginning;8,94885E+15;235925
2019;intermediate;44;end;9,00067E+14;172773
2019;intermediate;44;middle;8,91064E+15;414089
2019;intermediate;45;beginning;8,94247E+15;222004
2019;intermediate;45;end;8,99669E+15;162550
2019;intermediate;45;middle;8,91026E+15;391248
2019;intermediate;46;beginning;8,94168E+15;211204
2019;intermediate;46;end;8,99724E+15;154135
2019;intermediate;46;middle;8,90198E+15;371658
2019;intermediate;47;beginning;8,93587E+15;198527
2019;intermediate;47;end;8,98251E+15;145229
2019;intermediate;47;middle;8,90045E+15;351083
2019;intermediate;48;beginning;8,93735E+15;188222
2019;intermediate;48;end;8,9948E+15;136546
2019;intermediate;48;middle;8,90523E+14;332782
2019;intermediate;49;beginning;8,93765E+15;178335
2019;intermediate;49;end;8,98077E+15;130168
2019;intermediate;49;middle;8,90045E+15;314594
2019;intermediate;50;beginning;8,93459E+15;170091
2019;intermediate;50;end;8,99083E+15;123933
2019;intermediate;50;middle;8,89828E+15;300194
2019;intermediate;51;beginning;8,93837E+15;160308
2019;intermediate;51;end;8,98997E+15;116904
2019;intermediate;51;middle;8,89957E+15;284781
2019;intermediate;52;beginning;8,92954E+15;152777
2019;intermediate;52;end;8,9858E+15;111360
2019;intermediate;52;middle;8,9029E+15;270742
2019;intermediate;53;beginning;8,92956E+15;145303
2019;intermediate;53;end;8,98105E+15;105805
2019;intermediate;53;middle;8,8944E+15;257079
2019;intermediate;54;beginning;8,93301E+15;139019
2019;intermediate;54;end;8,97144E+14;100640
2019;intermediate;54;middle;8,90234E+15;245782
2019;intermediate;55;beginning;8,93292E+15;131154
2019;intermediate;55;end;8,97899E+15;96157
2019;intermediate;55;middle;8,89237E+15;233932
2019;intermediate;56;beginning;8,9243E+14;125235
2019;intermediate;56;end;8,98654E+15;91673
2019;intermediate;56;middle;8,90304E+15;223898
2019;intermediate;57;beginning;8,92874E+15;119306
2019;intermediate;57;end;8,97662E+15;86339
2019;intermediate;57;middle;8,89519E+15;211994
2019;intermediate;58;beginning;8,93274E+15;113589
2019;intermediate;58;end;8,98855E+15;83169
2019;intermediate;58;middle;8,88814E+15;202903
2019;intermediate;59;beginning;8,93151E+15;108560
2019;intermediate;59;end;8,96676E+15;78776
2019;intermediate;59;middle;8,89623E+15;193891
2019;intermediate;60;beginning;8,93611E+15;103856
2019;intermediate;60;end;8,98736E+15;75717
2019;intermediate;60;middle;8,89064E+15;185332
2020;beginner;0;beginning;9,14517E+15;28119515
2020;beginner;0;end;9,30704E+15;24826648
2020;beginner;0;middle;9,27368E+15;19012138
2020;beginner;1;beginning;9,15485E+15;46463477
2020;beginner;1;end;9,33834E+15;38606701
2020;beginner;1;middle;9,25817E+15;36526680
2020;beginner;2;beginning;9,09335E+15;41149623
2020;beginner;2;end;9,32943E+15;36036131
2020;beginner;2;middle;9,21704E+15;40180799
2020;beginner;3;beginning;9,02305E+15;26878875
2020;beginner;3;end;9,29059E+15;22808336
2020;beginner;3;middle;9,15088E+15;27686999
2020;beginner;4;beginning;8,97667E+15;19351775
2020;beginner;4;end;9,26399E+15;16026103
2020;beginner;4;middle;9,112E+15;20611681
2020;beginner;5;beginning;8,94823E+14;15065304
2020;beginner;5;end;9,24007E+15;12070938
2020;beginner;5;middle;9,08426E+13;16339024
2020;beginner;6;beginning;8,91932E+15;12130786
2020;beginner;6;end;9,21715E+15;9512213
2020;beginner;6;middle;9,05846E+15;13544263
2020;beginner;7;beginning;8,89544E+15;10023288
2020;beginner;7;end;9,19627E+15;7613770
2020;beginner;7;middle;9,03604E+15;11392173
2020;beginner;8;beginning;8,87284E+15;8378496
2020;beginner;8;end;9,17611E+15;6228981
2020;beginner;8;middle;9,01451E+13;9749155
2020;beginner;9;beginning;8,85385E+15;7096653
2020;beginner;9;end;9,15897E+15;5129455
2020;beginner;9;middle;8,99638E+15;8365833
2020;beginner;10;beginning;8,83576E+15;6049659
2020;beginner;10;end;9,14135E+15;4300308
2020;beginner;10;middle;8,97724E+15;7271763
2020;beginner;11;beginning;8,82225E+15;5203724
2020;beginner;11;end;9,12691E+15;3617788
2020;beginner;11;middle;8,96332E+15;6318893
2020;beginner;12;beginning;8,80667E+15;4511554
2020;beginner;12;end;9,11353E+15;3089397
2020;beginner;12;middle;8,94913E+15;5549955
2020;beginner;13;beginning;8,79424E+15;3926332
2020;beginner;13;end;9,09882E+15;2643674
2020;beginner;13;middle;8,93545E+13;4874663
2020;beginner;14;beginning;8,7759E+15;3441411
2020;beginner;14;end;9,08865E+15;2288949
2020;beginner;14;middle;8,92308E+14;4325758
2020;beginner;15;beginning;8,76762E+15;3027397
2020;beginner;15;end;9,07415E+15;1982110
2020;beginner;15;middle;8,91105E+15;3829125
2020;beginner;16;beginning;8,754E+15;2680900
2020;beginner;16;end;9,0624E+14;1737792
2020;beginner;16;middle;8,90265E+14;3421820
2020;beginner;17;beginning;8,74509E+15;2374942
2020;beginner;17;end;9,05525E+15;1522223
2020;beginner;17;middle;8,89113E+15;3053798
2020;beginner;18;beginning;8,73403E+15;2120830
2020;beginner;18;end;9,04294E+15;1347932
2020;beginner;18;middle;8,88233E+13;2748701
2020;beginner;19;beginning;8,7307E+15;1894616
2020;beginner;19;end;9,03655E+15;1192449
2020;beginner;19;middle;8,87223E+15;2468288
2020;beginner;20;beginning;8,71486E+13;1702023
2020;beginner;20;end;9,02725E+15;1064024
2020;beginner;20;middle;8,86654E+15;2233346
2020;beginner;21;beginning;8,70933E+15;1527733
2020;beginner;21;end;9,02461E+15;947686
2020;beginner;21;middle;8,85751E+15;2016671
2020;beginner;22;beginning;8,70279E+15;1381541
2020;beginner;22;end;9,00881E+15;850036
2020;beginner;22;middle;8,84813E+15;1834536
2020;beginner;23;beginning;8,69314E+15;1248626
2020;beginner;23;end;9,00819E+15;762102
2020;beginner;23;middle;8,84305E+14;1661627
2020;beginner;24;beginning;8,68492E+15;1133305
2020;beginner;24;end;8,99197E+15;689097
2020;beginner;24;middle;8,83836E+15;1517721
2020;beginner;25;beginning;8,68086E+15;1027464
2020;beginner;25;end;8,99109E+15;621494
2020;beginner;25;middle;8,82989E+15;1381612
2020;beginner;26;beginning;8,6728E+15;935923
2020;beginner;26;end;8,99354E+15;563184
2020;beginner;26;middle;8,82458E+15;1264640
2020;beginner;27;beginning;8,6751E+15;852094
2020;beginner;27;end;8,97536E+15;509647
2020;beginner;27;middle;8,8207E+15;1155415
2020;beginner;28;beginning;8,66303E+15;778787
2020;beginner;28;end;8,97343E+15;466465
2020;beginner;28;middle;8,81329E+15;1061957
2020;beginner;29;beginning;8,65905E+15;711703
2020;beginner;29;end;8,96553E+15;424078
2020;beginner;29;middle;8,80985E+15;974511
2020;beginner;30;beginning;8,65247E+15;654760
2020;beginner;30;end;8,95511E+15;388070
2020;beginner;30;middle;8,80463E+15;898057
2020;beginner;31;beginning;8,64582E+15;598820
2020;beginner;31;end;8,96032E+15;353616
2020;beginner;31;middle;8,79409E+15;823261
2020;beginner;32;beginning;8,64244E+15;551799
2020;beginner;32;end;8,951E+15;325683
2020;beginner;32;middle;8,80294E+15;764583
2020;beginner;33;beginning;8,64149E+15;507499
2020;beginner;33;end;8,95416E+15;297569
2020;beginner;33;middle;8,78646E+15;701908
2020;beginner;34;beginning;8,64085E+15;467367
2020;beginner;34;end;8,94068E+15;275361
2020;beginner;34;middle;8,78765E+15;650911
2020;beginner;35;beginning;8,63471E+15;430148
2020;beginner;35;end;8,93631E+15;251799
2020;beginner;35;middle;8,78691E+15;600479
2020;beginner;36;beginning;8,62472E+15;398536
2020;beginner;36;end;8,93405E+15;233761
2020;beginner;36;middle;8,7728E+15;557780
2020;beginner;37;beginning;8,62332E+15;368561
2020;beginner;37;end;8,92434E+14;214293
2020;beginner;37;middle;8,77502E+15;517199
2020;beginner;38;beginning;8,62003E+13;341104
2020;beginner;38;end;8,92935E+15;198586
2020;beginner;38;middle;8,76866E+15;481356
2020;beginner;39;beginning;8,6166E+15;316698
2020;beginner;39;end;8,92155E+13;183798
2020;beginner;39;middle;8,7661E+15;445037
2020;beginner;40;beginning;8,6098E+15;293381
2020;beginner;40;end;8,92244E+15;170964
2020;beginner;40;middle;8,76279E+15;415744
2020;beginner;41;beginning;8,60804E+14;273005
2020;beginner;41;end;8,91176E+15;157928
2020;beginner;41;middle;8,76344E+15;386323
2020;beginner;42;beginning;8,60555E+15;253591
2020;beginner;42;end;8,92342E+15;147831
2020;beginner;42;middle;8,75613E+15;360851
2020;beginner;43;beginning;8,60026E+14;235938
2020;beginner;43;end;8,89858E+15;136011
2020;beginner;43;middle;8,75917E+15;336614
2020;beginner;44;beginning;8,59905E+15;220547
2020;beginner;44;end;8,91005E+15;127911
2020;beginner;44;middle;8,7569E+14;315342
2020;beginner;45;beginning;8,59804E+15;205470
2020;beginner;45;end;8,8989E+15;119314
2020;beginner;45;middle;8,75155E+15;293873
2020;beginner;46;beginning;8,59632E+15;192276
2020;beginner;46;end;8,9146E+15;111532
2020;beginner;46;middle;8,75309E+14;275609
2020;beginner;47;beginning;8,59118E+15;179466
2020;beginner;47;end;8,88975E+15;104593
2020;beginner;47;middle;8,74905E+15;256029
2020;beginner;48;beginning;8,58313E+15;167436
2020;beginner;48;end;8,89754E+14;97391
2020;beginner;48;middle;8,74078E+15;241083
2020;beginner;49;beginning;8,57537E+15;156204
2020;beginner;49;end;8,90098E+15;90672
